Time (s),MC In,MC Out,Motor In,Motor Out
399578.24,15,18,14,16
399862.12,15,18,14,16
400146.49,15,18,14,16
400431.35,15,17,15,16
400716.71,15,17,14,16
401002.56,15,17,15,16
401288.91,15,17,15,16
401575.75,15,17,15,16
401863.1,15,17,15,16
402150.92,15,17,15,16
402439.24,15,17,15,16
402728.05,15,17,15,16
403017.36,15,17,16,16
403307.15,15,17,15,16
403597.48,15,17,16,16
403888.28,15,17,15,16
404179.55,15,18,15,16
404471.32,15,18,15,16
404763.59,15,18,15,16
405056.35,15,18,15,16
405349.59,15,18,15,16
405643.35,15,18,15,16
405937.58,15,18,15,16
406232.31,15,17,15,16
406527.54,16,17,16,16
406823.26,16,17,16,16
407119.47,16,17,16,16
407416.16,16,17,16,16
407713.36,16,17,16,16
408011.05,16,17,16,16
408309.23,16,18,16,16
408607.9,16,18,16,16
408907.07,15,17,16,16
409206.73,16,17,16,16
409506.88,15,17,17,16
409807.53,16,17,17,16
410108.67,15,18,16,16
410410.3,15,18,16,16
410712.43,15,18,16,16
411015.04,15,18,16,16
411318.15,15,18,15,17
411621.75,15,18,15,17
411925.87,15,18,15,16
412230.46,15,17,15,16
412535.54,16,17,16,16
412841.11,16,17,16,16
413147.19,16,17,16,16
413453.75,16,17,16,16
413760.8,15,17,16,16
414068.37,15,17,15,16
414376.41,15,17,15,16
414684.95,15,18,15,16
414993.99,15,18,15,16
415303.51,15,18,15,16
415613.53,15,18,15,16
415924.04,15,18,15,16
416235.04,15,18,15,16
416546.54,15,18,16,16
416858.53,15,18,16,16
417171.02,15,18,16,16
417484.0,15,18,15,16
417797.47,15,18,15,17
418111.45,15,18,15,17
418425.9,15,18,15,17
418740.86,15,18,15,16
419056.3,16,17,16,16
419372.23,16,17,16,16
419688.66,16,17,16,15
420005.59,16,17,16,16
420323.02,16,17,16,16
420640.93,16,17,15,16
420959.33,16,17,15,16
421278.23,16,17,15,16
421597.63,16,17,15,16
421917.51,16,17,15,16
422237.88,16,16,16,16
422558.75,16,16,16,16
422880.11,16,16,16,16
423201.96,16,16,16,16
423524.31,16,17,16,16
423847.15,16,17,16,16
424170.48,16,17,16,16
424494.31,16,17,16,16
424818.63,16,17,16,16
425143.44,16,17,15,16
425468.76,16,17,15,16
425794.56,16,17,15,17
426120.87,16,17,15,16
426447.67,16,17,15,16
426774.98,16,17,16,16
427102.76,17,17,16,16
427431.04,17,17,16,16
427759.79,17,17,16,16
428089.05,16,17,16,16
428418.8,16,17,15,16
428749.04,16,18,15,16
429079.77,16,18,15,16
429410.99,15,18,14,17
429742.73,15,18,14,17
430074.93,15,18,14,17
430407.63,15,18,14,17
430740.83,15,18,14,17
431074.52,15,18,14,17
431408.71,15,18,14,17
431743.38,15,18,14,17
432078.55,14,18,14,17
432414.21,14,18,14,17
432750.37,14,18,14,17
433087.02,14,18,14,17
433424.15,14,18,14,17
433761.79,14,17,14,17
434099.92,14,18,14,17
434438.54,14,18,14,17
434777.65,14,18,14,17
435117.26,14,18,14,17
435120.62,14,18,14,17
435124.01,14,18,14,16
435127.45,14,18,14,16
435130.93,15,18,14,16
435134.45,15,17,15,16
435138.44,15,17,15,16
435142.9,15,17,15,16
435147.85,16,17,16,16
435153.3,16,17,16,16
435159.24,16,17,16,16
435165.68,16,17,15,16
435172.62,15,18,15,16
435180.04,15,18,15,16
435188.57,15,18,15,16
435197.28,15,18,15,16
435206.41,15,18,15,16
435215.94,15,18,15,16
435225.91,15,18,15,16
435236.28,15,18,15,16
435247.16,15,18,15,16
435258.52,15,18,15,16
435270.38,15,18,15,16
435282.73,15,18,15,17
435295.57,15,18,15,17
435308.91,15,18,15,17
435322.75,15,18,14,17
435337.08,15,18,14,17
435351.92,15,18,14,17
435367.22,15,18,14,17
435383.02,15,18,14,16
435399.33,15,18,15,16
435416.14,15,18,14,16
435433.42,15,18,15,16
435451.19,15,18,15,16
435469.45,15,18,15,16
435488.22,15,18,15,16
435507.47,15,18,14,16
435527.21,15,18,15,16
435547.45,15,18,15,16
435568.17,15,18,14,17
435589.39,14,18,14,17
435611.1,14,18,14,17
435633.31,14,18,14,17
435656.02,14,18,14,17
435679.21,14,18,14,17
435702.9,14,18,14,17
435727.07,14,18,14,17
435751.74,14,18,14,17
435776.92,14,18,14,17
435802.57,14,18,14,17
435828.72,14,18,14,17
435855.36,15,18,14,17
435882.51,15,18,14,17
435910.14,15,18,14,17
435938.25,15,18,14,17
435966.86,15,18,15,17
435995.98,15,18,15,17
436025.58,15,18,15,16
436055.67,15,18,15,16
436086.26,15,18,15,17
436117.33,15,18,15,17
436148.9,15,18,15,17
436180.96,15,18,15,16
436213.52,15,18,15,16
436246.57,15,18,15,16
436280.11,15,18,15,16
436314.14,15,18,15,16
436348.68,15,18,15,16
436383.71,15,18,15,16
436419.21,15,18,15,16
436455.22,15,18,16,16
436491.72,15,18,16,16
436528.71,15,18,16,16
436566.2,15,18,16,16
436604.19,16,18,16,17
436642.66,16,17,16,16
436681.62,16,17,16,17
436721.09,16,18,16,17
436761.05,16,18,16,17
436801.49,15,18,16,17
436842.42,15,18,16,17
436883.86,15,18,16,17
436925.78,15,18,16,17
436968.19,15,18,16,17
437011.1,15,18,16,17
437054.49,15,18,16,17
437098.38,15,18,16,17
437142.77,15,18,16,17
437187.65,16,18,16,17
437233.03,16,18,16,17
437278.89,16,18,15,17
437325.26,16,18,15,17
437372.11,16,18,15,17
437419.45,16,18,15,17
437467.3,16,18,15,17
437515.62,16,18,15,17
437564.44,16,18,15,17
437613.76,16,18,15,17
437663.57,16,18,15,16
437713.87,16,18,16,17
437764.66,16,18,16,17
437815.99,16,18,16,17
437867.76,16,18,16,17
437920.03,16,18,15,17
437972.79,16,18,15,17
438026.04,16,18,15,17
438079.79,16,18,15,17
438134.03,16,18,15,17
438188.76,16,18,15,17
438243.99,16,19,15,17
438299.7,16,18,15,17
438355.91,16,18,15,17
438412.61,16,18,15,17
438469.81,16,18,15,17
438527.5,16,18,15,17
438585.68,16,18,15,17
438644.36,16,18,15,17
438703.52,15,19,15,17
438763.18,15,19,15,17
438823.33,15,19,15,17
438883.97,15,19,15,17
438945.12,15,19,15,17
439006.75,15,19,15,17
439068.87,15,19,15,17
439131.49,15,19,15,17
439194.6,15,19,15,17
439258.19,15,19,14,17
439322.29,15,19,14,18
439386.87,15,19,14,18
439451.95,15,19,14,18
439517.52,15,19,14,18
439583.63,15,18,14,17
439650.2,16,18,15,17
439717.26,16,18,15,17
439784.8,16,18,15,17
439852.84,16,18,15,17
439921.36,16,18,15,17
439990.38,16,18,15,17
440059.89,16,18,15,17
440129.91,16,18,15,17
440200.41,16,18,15,17
440271.4,16,18,15,17
440342.89,16,18,15,18
440414.86,17,18,15,17
440487.34,15,18,15,17
440560.3,15,18,15,17
440633.74,15,18,15,17
440707.7,16,18,15,17
440782.15,15,18,16,16
440857.08,16,17,16,16
440932.5,16,18,16,16
441008.42,16,17,16,16
441084.83,12,17,16,16
441161.73,16,17,16,16
441239.13,16,17,16,16
441317.02,16,17,16,16
441395.4,16,17,16,16
441474.26,16,17,16,16
441553.62,16,18,16,17
441633.48,20,18,16,17
441713.83,16,18,16,11
441794.67,16,18,15,17
441876.02,16,18,15,17
441957.84,16,19,16,17
442040.17,16,19,16,17
442122.98,16,19,18,17
442206.28,16,19,15,17
442290.08,16,19,15,18
442374.37,16,19,15,17
442459.15,16,19,16,17
442544.42,15,19,15,17
442630.19,15,19,15,17
442716.46,15,19,15,17
442803.21,15,19,15,17
442890.45,15,19,15,17
442978.18,15,19,15,17
443066.41,10,19,15,17
443155.13,15,19,21,17
443244.35,15,19,14,17
443334.06,15,19,14,17
443424.26,15,19,14,17
443514.95,14,20,17,17
443606.13,14,19,14,17
443697.81,15,19,14,17
443789.97,15,19,14,16
443882.64,14,19,15,16
443975.79,15,19,15,17
444069.45,15,19,14,16
444163.58,15,19,14,16
444258.22,15,18,14,16
444353.34,14,19,15,16
444448.96,15,19,15,16
444545.07,13,18,14,16
444641.67,14,18,14,16
444738.76,15,18,15,16
444836.36,14,17,15,16
444934.43,14,18,14,16
445033.04,14,18,15,17
445132.1,14,17,15,16
445231.66,13,18,15,16
445331.71,16,19,15,16
445432.26,14,18,15,16
445533.3,14,18,14,16
445634.83,14,18,15,16
445736.85,14,18,14,16
445839.36,14,18,14,16
445942.36,14,18,14,16
446045.86,15,19,15,16
446149.85,15,19,15,16
446254.34,15,19,15,15
446359.31,15,19,15,16
446464.78,15,19,15,16
446570.73,15,19,9,16
446677.19,16,19,15,16
446784.13,15,19,15,16
446891.57,15,19,15,16
446999.5,15,19,14,16
447107.92,15,19,15,16
447216.84,15,19,12,16
447326.25,15,19,14,16
447436.15,15,19,15,16
447546.54,15,19,15,16
447657.42,15,19,15,15
447768.82,14,19,15,16
447880.69,16,18,15,16
447993.05,15,19,15,16
448105.91,15,18,15,16
448219.27,16,18,16,15
448333.11,15,18,15,15
448447.45,15,18,15,16
448562.29,15,21,15,15
448677.61,15,18,15,16
448793.42,14,18,14,15
448909.73,14,18,14,16
449026.54,15,18,15,16
449143.82,15,18,15,16
449261.6,15,18,15,16
449379.89,14,18,15,16
449498.66,15,19,17,16
449617.93,15,19,15,15
449737.69,15,19,15,15
449857.95,15,19,15,16
449978.69,15,19,15,15
450099.94,14,19,15,15
450221.67,15,19,18,15
450343.88,15,18,15,16
450466.59,15,18,15,16
450589.81,14,18,15,16
450713.5,15,18,15,15
450837.7,15,18,16,16
450962.38,15,18,16,16
451087.55,15,18,15,16
451213.22,14,21,16,16
451339.38,15,18,16,16
451466.03,15,18,15,16
451593.18,15,18,15,16
451720.82,15,18,15,16
451848.99,14,18,14,16
451977.62,15,18,15,16
452106.74,15,18,14,16
452236.35,14,18,15,15
452366.47,14,18,14,16
452497.06,14,18,14,16
452628.15,14,18,18,15
452759.24,14,18,18,15
452890.84,15,18,15,15
453022.91,15,18,15,16
453155.47,15,18,15,15
453288.56,15,18,15,15
453422.11,15,18,16,15
453556.16,15,18,15,15
453690.7,15,18,15,15
453825.72,15,18,15,15
453961.25,15,18,15,15
454097.26,15,18,15,15
454233.77,15,18,15,15
454370.77,15,19,15,15
454508.99,15,19,14,15
454647.27,15,19,15,15
454785.75,15,18,15,15
454924.72,15,18,15,15
455064.19,15,18,14,15
455204.15,15,17,15,15
455344.59,14,18,14,15
455485.53,15,18,12,10
455626.98,14,18,13,15
455768.9,15,18,15,15
455911.32,14,18,15,15
456054.24,17,18,15,15
456197.65,13,18,14,15
456341.54,14,18,14,15
456485.93,14,18,14,15
456630.81,15,18,15,16
456776.19,15,18,15,16
456922.05,15,19,15,16
457068.41,15,19,15,15
457215.27,15,19,15,15
457362.62,15,19,15,16
457510.45,11,16,15,15
457658.78,15,19,15,15
457807.61,16,19,15,15
457956.92,16,19,15,15
458106.73,16,19,15,16
458257.03,16,19,15,15
458407.83,16,19,16,15
458559.12,16,19,15,15
458710.92,16,19,15,15
458863.19,16,19,15,15
459015.95,16,19,15,15
459169.21,16,19,15,15
459323.0,16,19,15,15
459477.25,16,19,16,15
459631.98,16,19,15,15
459787.23,15,19,16,15
459942.95,16,19,16,15
460099.17,15,19,15,15
460255.88,15,19,16,16
460413.09,15,18,16,16
460570.78,15,18,15,16
460728.96,15,18,15,16
460887.64,15,18,15,16
461046.81,15,18,16,16
461206.47,17,19,15,16
461366.63,15,19,15,16
461527.28,15,19,16,16
461688.42,15,19,15,16
461850.06,15,19,15,16
462012.19,16,19,12,16
462174.82,15,19,15,16
462337.93,15,19,15,16
462501.54,15,19,15,16
462665.64,15,19,15,16
462830.23,15,18,15,16
462995.32,15,16,16,16
463160.9,15,18,15,16
463326.98,15,18,15,15
463493.58,15,18,15,15
463660.64,14,19,15,15
463828.19,15,18,15,15
463996.23,15,18,15,15
464164.76,15,18,15,16
464333.79,15,18,15,15
464503.31,15,18,14,16
464673.32,14,18,14,15
464843.84,14,18,14,15
465014.84,14,18,13,15
465186.33,14,18,14,15
465358.31,12,17,14,15
465530.81,15,18,14,15
465703.78,14,18,15,15
465877.24,15,18,15,15
466051.2,14,18,15,15
466225.66,14,18,14,14
466400.6,15,18,15,15
466576.04,15,19,15,15
466751.98,15,19,15,15
466928.4,15,19,15,15
467105.32,15,19,15,15
467282.73,15,19,15,15
467460.63,15,19,15,15
467639.02,15,19,15,15
467817.92,15,19,16,15
467997.3,15,16,15,15
468177.18,15,19,15,15
468357.54,15,18,15,15
468538.4,15,19,15,16
468719.76,15,19,15,16
468901.6,16,19,16,16
469083.94,15,19,15,15
469266.79,15,19,15,13
469450.11,15,18,15,15
469633.93,15,19,16,15
469818.24,15,17,15,16
470003.05,14,19,14,16
470188.34,14,20,14,16
470374.16,14,19,14,16
470560.45,14,19,15,17
470747.24,15,19,15,16
470934.51,14,18,14,15
471122.27,15,19,15,14
471310.53,15,19,15,15
471499.27,16,19,18,16
471688.52,16,19,16,15
471878.27,16,19,15,16
472068.49,15,19,16,15
472259.24,16,19,15,16
472450.45,16,19,15,16
472642.16,16,19,15,15
472834.36,15,17,15,16
473027.06,14,19,15,15
473220.24,15,19,15,15
473413.92,15,19,15,15
473608.09,15,19,15,15
473802.77,16,19,19,16
473997.94,15,19,15,15
474193.6,15,19,15,15
474389.75,15,19,16,16
474586.39,15,19,16,16
474783.52,15,19,15,16
474981.14,15,19,16,16
475179.25,15,19,15,16
475377.85,15,19,15,16
475576.95,15,19,15,16
475776.54,15,19,15,17
475976.62,15,19,15,16
476177.2,15,19,16,16
476378.27,15,19,15,16
476579.83,15,19,15,16
476781.88,15,19,15,16
476984.43,15,19,15,16
477187.47,15,19,15,16
477391.0,15,19,15,16
477595.03,15,15,15,16
477799.54,15,19,17,16
478004.55,15,19,17,16
478210.05,15,19,16,16
478416.05,15,19,16,15
478622.54,15,18,15,16
478829.53,15,19,16,16
479037.0,15,19,15,16
479244.96,15,19,15,16
479453.42,15,19,15,16
479662.38,15,19,15,16
479871.85,15,18,15,16
480081.78,16,18,14,17
480292.22,14,18,14,16
480503.15,14,18,13,15
480714.57,15,18,15,16
480926.48,14,18,14,15
481138.87,15,18,15,15
481351.77,13,18,15,15
481565.19,15,18,15,15
481779.08,15,18,15,15
481993.46,15,18,15,15
482208.36,15,18,15,15
482423.72,15,18,15,16
482639.58,15,19,15,15
482855.92,15,18,15,15
483072.76,15,18,15,15
483290.12,15,19,14,15
483507.95,14,19,14,15
483726.27,15,19,14,15
483945.1,15,19,15,15
484164.41,15,19,14,15
484384.21,15,18,15,15
484604.51,15,19,15,15
484825.3,14,19,17,15
485046.57,15,19,15,15
485268.35,14,19,15,15
485490.61,15,19,20,16
485713.37,15,19,12,15
485936.14,15,19,12,15
486159.39,15,19,15,15
486383.13,15,19,15,15
486607.37,15,19,15,15
486832.1,15,19,15,16
487057.31,16,19,15,16
487283.03,15,19,15,16
487509.23,15,19,15,16
487735.95,15,19,15,18
487963.14,15,19,15,16
488190.82,16,19,16,16
488419.0,16,19,16,16
488647.66,16,19,15,16
488876.82,15,19,15,16
489106.48,15,19,15,16
489336.63,15,19,15,16
489567.27,15,19,14,16
489798.42,15,19,15,16
490030.05,15,18,15,16
490262.17,15,19,15,15
490494.79,15,19,15,16
490727.9,15,19,15,15
490961.5,15,19,15,16
491195.59,15,19,15,15
491430.17,15,21,15,15
491665.27,15,19,15,15
491900.84,15,19,15,15
492136.9,15,19,15,16
492373.47,15,19,15,16
492610.53,15,19,15,16
492848.07,15,20,15,16
493086.1,15,20,15,16
493324.63,15,18,15,16
493563.64,16,18,15,16
493803.16,17,19,15,16
494043.16,15,19,15,16
494283.67,15,19,15,16
494524.66,15,19,16,16
494766.14,15,19,15,16
495008.12,15,19,15,16
495250.59,15,19,15,16
495493.56,15,20,15,16
495737.01,15,19,16,16
495980.96,15,19,16,16
496225.4,15,19,21,16
496470.33,15,19,16,16
496715.76,15,19,16,16
496961.68,16,18,16,16
497208.09,15,19,16,16
497455.0,15,19,16,16
497702.4,15,18,16,17
497950.29,15,19,15,16
498198.68,14,19,15,16
498447.6,14,19,15,16
498696.96,14,19,15,16
498946.83,14,19,14,16
499197.18,14,15,14,12
499448.03,13,19,15,16
499699.38,15,19,15,16
499951.22,15,19,15,16
500203.56,15,19,20,16
500456.38,15,16,16,16
500709.69,15,18,15,16
500963.5,14,18,15,15
501217.81,14,18,14,15
501472.61,14,18,14,15
501727.93,14,19,14,15
501983.71,15,18,15,15
502239.97,15,18,15,15
502496.74,15,18,14,15
502754.0,15,19,14,15
503011.75,15,19,14,15
503270.0,15,19,14,15
503528.74,15,19,15,15
503787.96,11,19,15,15
504048.57,15,19,15,15
504309.22,15,20,15,15
504569.92,15,19,15,15
504831.13,14,21,15,15
505092.83,15,19,15,15
505355.03,15,18,15,15
505617.73,15,19,15,16
505880.91,15,19,15,15
506144.58,15,19,15,15
506408.74,15,19,15,15
506673.39,15,19,15,15
506938.54,15,19,15,15
507204.17,15,19,15,16
507470.3,15,19,15,16
507736.92,15,19,15,16
508004.05,15,19,15,16
508271.65,15,19,15,16
508539.75,15,19,16,16
508808.34,16,19,16,15
509077.42,16,18,16,16
509346.99,16,19,15,16
509617.07,18,19,16,16
509887.63,16,20,15,16
510158.68,15,19,15,16
510430.25,15,19,15,16
510702.3,16,19,15,16
510974.83,12,19,16,16
511247.86,16,19,16,16
511521.38,18,19,16,16
511795.39,16,19,16,16
512069.9,16,19,16,16
512344.89,16,19,16,16
512620.38,16,19,16,16
512896.36,16,19,16,16
513172.84,16,19,16,16
513449.81,15,19,16,15
513727.28,15,21,15,16
514005.23,15,19,15,16
514283.68,15,19,15,16
514562.63,15,19,15,16
514842.06,15,19,15,17
515121.99,15,19,16,16
515402.41,15,19,16,16
515683.33,15,19,16,16
515964.74,15,19,16,16
516246.64,15,19,17,16
516529.05,15,19,15,16
516811.94,15,19,10,16
517095.31,15,19,15,16
517379.19,15,19,15,16
517663.56,15,19,15,16
517948.42,15,19,15,16
518233.78,14,20,15,16
518519.62,15,19,16,16
518805.96,15,19,16,17
519092.79,15,19,16,16
519380.12,15,19,18,16
519667.95,15,19,15,16
519956.25,15,19,16,16
520245.05,15,19,16,16
520534.35,15,19,15,16
520824.14,14,19,15,16
521114.43,15,19,15,17
521405.2,15,18,15,16
521696.47,15,19,15,16
521988.22,15,19,15,16
522280.47,15,19,15,16
522573.22,15,19,15,15
522866.45,15,19,15,16
523160.28,15,19,18,16
523454.5,15,19,15,14
523749.21,15,19,15,16
524044.42,15,17,16,16
524340.12,15,19,15,16
524636.32,15,19,15,15
524933.0,15,19,15,15
525230.18,15,16,15,15
525527.87,15,19,15,15
525826.03,15,19,15,15
526124.69,15,19,15,15
526423.84,15,19,15,15
526723.48,15,19,15,16
527023.62,15,19,16,16
527324.26,15,19,16,16
527625.39,15,19,16,16
527927.01,15,19,11,16
528229.12,15,19,15,16
528531.72,12,19,15,16
528834.82,15,19,15,16
529138.41,15,19,16,16
529442.49,15,19,15,16
529747.07,14,19,15,16
530052.14,15,19,15,16
530357.7,14,19,14,16
530663.75,14,19,14,16
530970.3,14,19,14,16
531277.34,15,19,15,15
531584.88,15,19,15,16
531892.9,15,19,15,16
532201.42,15,19,15,15
532510.43,15,19,15,16
532819.95,15,19,15,15
533129.94,15,19,15,15
533440.43,15,19,15,16
533751.42,15,20,15,16
534062.89,15,20,15,16
534374.86,15,19,15,15
534687.32,15,19,15,13
535000.29,15,19,15,16
535313.74,15,19,16,16
535627.68,15,19,15,16
535942.12,15,19,15,16
536257.06,15,19,15,16
536572.48,15,19,15,16
536888.4,15,19,15,16
537204.8,15,19,15,16
537521.7,15,19,14,16
537839.11,15,19,15,16
538157.0,15,19,15,16
538475.37,15,19,15,16
538794.25,15,19,15,16
539113.61,15,19,16,16
539433.47,15,19,14,16
539753.82,15,19,15,16
540074.66,15,20,15,17
540395.99,15,20,15,16
540717.82,15,20,15,16
541040.14,15,20,15,16
541362.96,15,19,15,16
541686.27,17,19,15,16
542010.09,15,19,15,16
542334.38,14,19,15,17
542659.16,15,19,15,16
542984.46,15,19,15,16
543310.23,15,19,15,16
543636.5,15,17,15,16
543963.26,15,19,15,16
544290.51,15,19,15,16
544618.27,17,19,15,16
544946.51,15,19,15,12
545275.26,15,19,15,16
545604.51,17,19,12,16
545934.25,15,19,15,16
546264.48,15,19,15,16
546595.19,15,19,15,16
546926.4,15,19,15,16
547258.12,16,19,15,16
547590.32,15,19,16,16
547922.99,14,20,15,16
548256.16,15,19,15,16
548589.82,15,19,15,16
548923.98,15,19,14,16
549258.63,13,19,15,16
549593.76,15,19,15,16
549929.4,15,19,15,16
550265.53,15,19,15,16
550602.15,15,19,16,16
550939.26,15,19,15,16
551276.88,15,19,15,16
551614.98,15,18,15,16
551953.57,15,19,15,16
552292.67,14,19,15,16
552632.25,15,19,15,16
552972.32,15,19,15,16
553312.89,15,19,15,16
553653.95,15,19,15,16
553995.5,15,19,15,16
554337.54,15,19,15,16
554680.1,15,19,15,16
555023.13,15,19,15,16
555366.65,15,19,15,16
555710.67,15,19,15,15
556055.18,15,20,14,16
556400.19,14,19,15,16
556745.69,15,19,15,12
557091.68,15,19,15,16
557438.16,15,19,15,16
557785.15,15,19,15,16
558132.63,15,19,16,16
558480.59,15,19,15,16
558829.05,17,20,15,16
559178.0,15,19,18,16
559527.47,15,20,15,16
559877.4,16,20,15,16
560227.83,16,20,16,16
560578.75,16,20,16,16
560930.17,16,19,16,16
561282.09,16,19,16,16
561634.49,16,19,16,16
561987.39,16,19,16,16
562340.78,16,19,16,16
562694.67,16,19,16,16
563049.04,15,19,15,16
563403.9,15,19,15,16
563759.26,15,19,15,16
564115.13,15,19,15,16
564471.47,14,19,15,16
564828.31,15,19,15,16
565185.65,15,19,15,16
565543.49,15,19,16,18
565901.82,15,19,16,16
566260.63,15,19,16,15
566619.93,16,20,16,16
566979.73,16,20,16,16
567340.03,16,20,16,16
567700.81,16,13,16,16
568062.09,16,20,16,16
568423.88,15,20,15,16
568786.15,15,19,16,16
569148.43,15,19,16,16
569511.18,15,19,14,16
569874.43,15,19,16,16
570238.17,15,19,16,16
570602.41,15,19,16,16
570967.13,12,19,16,16
571332.36,15,19,16,16
571698.09,16,20,16,16
572064.3,16,20,16,17
572431.0,15,19,15,16
572798.2,14,19,15,16
573165.89,15,19,15,16
573534.07,15,15,15,16
573902.75,15,19,15,16
574271.92,15,19,15,16
574641.59,15,19,15,16
575011.75,16,19,16,16
575382.4,18,19,16,16
575753.54,16,19,16,16
576125.18,15,19,16,16
576497.31,16,19,16,16
576869.93,15,19,15,16
577243.05,15,19,15,16
577616.68,15,19,15,16
577990.78,15,19,15,16
578365.38,15,19,15,16
578740.46,15,19,15,16
579116.05,15,19,15,16
579492.13,15,19,15,16
579868.7,15,19,15,16
580245.75,15,19,15,16
580623.31,14,19,15,16
581001.36,15,19,15,16
581379.9,15,19,15,16
581758.94,15,19,15,16
582138.47,15,19,15,16
582518.5,15,20,15,16
582899.01,15,20,16,16
583280.03,15,20,16,16
583661.54,15,20,16,16
584044.16,15,20,16,16
584426.97,15,20,16,16
584809.97,15,20,16,16
585193.44,15,20,16,16
585577.41,15,20,16,16
585961.87,15,20,16,16
586346.83,15,19,16,16
586732.28,15,18,16,16
587118.23,15,18,16,16
587504.67,15,18,16,16
587891.61,15,18,16,16
588279.04,15,18,16,16
588666.95,15,18,16,16
589055.37,15,18,16,16
589444.27,15,18,16,16
589833.67,15,17,16,16
590223.56,15,17,16,16
590613.95,15,17,16,16
591004.83,15,17,16,16
591396.2,15,17,16,16
591788.07,15,18,16,16
592180.43,15,17,16,16
592573.28,15,17,16,16
592966.64,15,17,16,16
593360.49,15,17,16,16
593754.82,15,18,16,16
594149.64,15,18,16,16
594544.97,15,18,16,16
594940.79,15,18,16,16
595337.09,15,17,16,16
595733.89,15,18,16,16
596131.19,15,18,16,16
596528.98,15,18,16,16
596927.26,15,18,16,16
597326.03,15,18,16,16
597725.34,15,18,16,16
598125.1,15,18,16,17
598525.36,15,18,16,17
598926.1,15,18,16,17
599327.34,15,19,16,17
599729.07,15,19,17,17
600131.3,15,19,17,17
600534.02,15,19,17,17
600937.24,15,18,17,17
601340.95,15,19,16,17
601745.16,15,19,16,17
602149.87,15,18,17,17
602555.06,15,19,17,17
602960.77,15,19,17,17
603366.94,15,19,17,17
603773.61,15,19,17,17
604180.77,15,19,17,17
604588.43,15,19,17,17
604996.57,15,19,17,17
605405.21,15,19,17,17
605814.35,15,19,17,17
606223.97,15,19,17,17
606634.09,15,19,17,17
607044.71,15,19,17,17
607455.81,15,19,17,17
607867.43,15,19,17,17
608279.53,15,19,17,17
608692.12,15,19,18,17
609105.21,15,20,18,17
609518.79,15,20,18,17
609932.86,15,20,18,17
610347.43,15,20,18,17
610762.5,15,20,18,17
611178.05,15,20,18,17
611594.09,15,20,18,17
612010.62,15,20,18,17
612427.65,15,20,18,17
612845.17,15,20,18,17
613263.19,15,20,18,17
613681.7,15,20,19,17
614100.72,15,20,19,17
614520.22,15,20,19,17
614940.22,15,20,19,17
615360.7,15,20,20,17
615781.69,15,20,20,17
616203.16,15,20,20,17
616625.13,15,20,20,17
617047.59,15,20,20,17
617470.54,15,20,20,17
617894.0,15,20,21,17
618317.94,15,20,22,17
618742.38,15,20,23,17
619167.3,15,20,23,17
619592.75,15,20,23,17
620018.68,15,20,23,17
